* TODO improve string version to better match browser behaviour? e.g.          * do browsers regard http://host/ and http://Host:80/ as the same? If          * so- it would be better to reflect this in the string;URLString.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/parser;41-45;Technical Debt
TODO replace repeated substr() above and below with more efficient method.;HttpRequestHdr.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;498;Technical Debt
TODO replace repeated substr() above and below with more efficient method.;HttpRequestHdr.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;498;Java Task
TODO perhaps make more specific than this?;Proxy.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;555;Technical Debt
TODO perhaps make more specific than this?;Proxy.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;555;Java Task
TODO - is this the correct threadgroup name?;ProxyControl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;422;Technical Debt
TODO - is this the correct threadgroup name?;ProxyControl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;422;Java Task
TODO - do these really need to be shared between all Proxy instances?;Daemon.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;117;Technical Debt
TODO - do these really need to be shared between all Proxy instances?;Daemon.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;117;Java Task
TODO - could be converted to generic class?;ProxyControl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;739;Technical Debt
TODO - could be converted to generic class?;ProxyControl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;739;Java Task
TODO - charset?;HttpRequestHdr.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;184;Technical Debt
TODO - charset?;HttpRequestHdr.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;184;Java Task
TODO - also check the match string to restrict the changes further?;Proxy.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/proxy;241;Java Task
TODO: needs a multiple file upload scenerio;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1011;Technical Debt
TODO: needs a multiple file upload scenerio;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;791;Technical Debt
TODO: needs a multiple file upload scenerio;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;832;Technical Debt
TODO: needs a multiple file upload scenerio;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;791;Java Task
TODO: needs a multiple file upload scenerio;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;832;Java Task
TODO: needs a multiple file upload scenerio;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1011;Java Task
TODO: needs a multiple file upload scenerio;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1078;Technical Debt
TODO: needs a multiple file upload scenerio;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;852;Technical Debt
TODO: needs a multiple file upload scenerio;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;892;Technical Debt
TODO: needs a multiple file upload scenerio;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;852;Java Task
TODO: needs a multiple file upload scenerio;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;892;Java Task
TODO: needs a multiple file upload scenerio;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1078;Java Task
TODO: needs a multiple file upload scenerio;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;290;Technical Debt
TODO: needs a multiple file upload scenerio;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;290;Java Task
TODO: make static?;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1277;Technical Debt
TODO: make static?;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1277;Java Task
TODO: is this the correct default?;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;297;Technical Debt
TODO: is this the correct default?;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;297;Java Task
TODO use new setDefaultHttpParams(HttpParams params) static method when 4.1 is available;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;163;Technical Debt
TODO use new setDefaultHttpParams(HttpParams params) static method when 4.1 is available;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;163;Java Task
TODO use fixed charset:;HTTPSampleResult.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;205;Technical Debt
TODO use fixed charset:;HTTPSampleResult.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;205;Java Task
TODO size ouststream according to actual content length;SoapSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;277;Technical Debt
TODO size ouststream according to actual content length;SoapSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;277;Java Task
TODO should this be variable?;SoapSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;68;Java Task
TODO should this be a variable?;WebServiceSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;101;Java Task
TODO OK?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;919;Technical Debt
TODO OK?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;919;Java Task
TODO needs cleaning up;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;778;Technical Debt
TODO needs cleaning up;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;778;Java Task
TODO needed here because currently done on sample completion in JMeterThread-;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1121;Technical Debt
TODO needed here because currently done on sample completion in JMeterThread-;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1121;Java Task
TODO is this correct?;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;220;Technical Debt
TODO is this correct?;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;220;Java Task
TODO is null correct?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1020;Technical Debt
TODO is null correct?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;866;Technical Debt
TODO is null correct?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;866;Java Task
TODO is null correct?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1020;Java Task
TODO hack- to be removed later;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;121;Technical Debt
TODO hack- to be removed later;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;121;Java Task
TODO HACK to fix https://issues.apache.org/jira/browse/HTTPCLIENT-1120;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;469;Technical Debt
TODO HACK to fix https://issues.apache.org/jira/browse/HTTPCLIENT-1120;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;469;Java Task
TODO do we need to add a charset for the file contents?;SoapSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;203;Technical Debt
TODO do we need to add a charset for the file contents?;SoapSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;203;Java Task
TODO can this happen?;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1179;Technical Debt
TODO can this happen?;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1179;Java Task
TODO can this be obtained from the file somehow?;HTTPFileImpl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;63;Technical Debt
TODO can this be obtained from the file somehow?;HTTPFileImpl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;63;Java Task
TODO ? perhaps note connection so it can be disconnected at end of test?;HTTPJavaImpl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;615;Technical Debt
TODO ? perhaps note connection so it can be disconnected at end of test?;HTTPJavaImpl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;615;Java Task
TODO - what other headers are not allowed?;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;595;Technical Debt
TODO - what other headers are not allowed?;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;595;Java Task
TODO - what other headers are not allowed?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;688;Technical Debt
TODO - what other headers are not allowed?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;688;Java Task
TODO - should this return something else?;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;664;Technical Debt
TODO - should this return something else?;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;664;Java Task
TODO - should this be done when the client is created?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;556;Technical Debt
TODO - should this be done when the client is created?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;556;Java Task
TODO - not sure this is the best method;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1106;Technical Debt
TODO - not sure this is the best method;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;1106;Java Task
TODO - needed?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;842;Java Task
TODO - is this the correct default?;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;839;Technical Debt
TODO - is this the correct default?;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;839;Java Task
TODO - is this the correct default?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;899;Technical Debt
TODO - is this the correct default?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;899;Java Task
TODO - implementation not fully tested;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;996;Technical Debt
TODO - implementation not fully tested;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;996;Java Task
TODO - how to define proxy authentication for a single connection?;HTTPJavaImpl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;154;Technical Debt
TODO - how to define proxy authentication for a single connection?;HTTPJavaImpl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;154;Java Task
TODO - charset?;AjpSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;287;Technical Debt
TODO - charset?;AjpSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;287;Java Task
TODO - charset?;HTTPSampleResult.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;196;Technical Debt
TODO - charset?;HTTPSampleResult.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;206;Technical Debt
TODO - charset?;HTTPSampleResult.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;196;Java Task
TODO - charset?;HTTPSampleResult.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;206;Java Task
TODO - charset?;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;111;Technical Debt
TODO - charset?;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;114;Technical Debt
TODO - charset?;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;111;Java Task
TODO - charset?;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;114;Java Task
TODO - change to use URL version? Will this affect test plans?;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;216;Technical Debt
TODO - change to use URL version? Will this affect test plans?;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;216;Java Task
TODO - belongs elsewhere;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;226;Technical Debt
TODO - belongs elsewhere;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;226;Java Task
This helps with SoapSampler hack too;HTTPHC3Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;594;Technical Debt
ratio in bin/jmeter[.bat]- but this is better.;PostWriter.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;406;Technical Debt
Hack to allow entire URL to be provided in host field;HTTPSamplerBase.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;852;Technical Debt
HACK;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;509;Technical Debt
end of hack;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;504;Technical Debt
$NON-NLS-1$ TODO should this be variable?;SoapSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;68;Technical Debt
$NON-NLS-1$ TODO should this be a variable?;WebServiceSampler.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;101;Technical Debt
// Set the content type TODO - needed?;HTTPHC4Impl.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/sampler;842;Technical Debt
TODO should we allow mimetype only?;HTTPFileArg.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/util;200;Technical Debt
TODO should we allow mimetype only?;HTTPFileArg.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/util;200;Java Task
TODO - the following code looks wrong - it does the same in both cases;WSDLHelper.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/util;366;Technical Debt
TODO - the following code looks wrong - it does the same in both cases;WSDLHelper.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/util;366;Java Task
TODO - charset?;Base64Encoder.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/util;41;Technical Debt
TODO - charset?;Base64Encoder.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/util;41;Java Task
TODO downcase UPPER case non-final variables;TCLogParser.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog;114;Technical Debt
TODO downcase UPPER case non-final variables;TCLogParser.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog;114;Java Task
TODO: move to utils class (JMeterUtils?);RequestViewHTTP.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/visualizers;225;Technical Debt
TODO: move to utils class (JMeterUtils?);RequestViewHTTP.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/visualizers;225;Java Task
better ISO-8859-1 than UTF-8;RequestViewHTTP.java;jmeter-2_6/src/protocol/http/org/apache/jmeter/protocol/http/visualizers;266;Technical Debt
TODO ought to be a FileChooser ...;BeanShellSamplerGui.java;jmeter-2_6/src/protocol/java/org/apache/jmeter/protocol/java/control/gui;99;Technical Debt
TODO ought to be a FileChooser ...;BeanShellSamplerGui.java;jmeter-2_6/src/protocol/java/org/apache/jmeter/protocol/java/control/gui;99;Java Task
TODO: find out how to retrieve these from the script;BSFSampler.java;jmeter-2_6/src/protocol/java/org/apache/jmeter/protocol/java/sampler;73;Technical Debt
TODO: find out how to retrieve these from the script;BSFSampler.java;jmeter-2_6/src/protocol/java/org/apache/jmeter/protocol/java/sampler;73;Java Task
but we do trap this error to make tests work better;BeanShellSampler.java;jmeter-2_6/src/protocol/java/org/apache/jmeter/protocol/java/sampler;132;Technical Debt
TODO - should the encoding be configurable?;AbstractJDBCTestElement.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc;79;Technical Debt
TODO - should the encoding be configurable?;AbstractJDBCTestElement.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc;79;Java Task
TODO - do they have to be the same size?;AbstractJDBCTestElement.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc;67;Technical Debt
TODO - do they have to be the same size?;AbstractJDBCTestElement.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc;67;Java Task
TODO: process warnings? Set Code and Message to success?;JDBCSampler.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler;95;Technical Debt
TODO: process warnings? Set Code and Message to success?;JDBCSampler.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler;95;Java Task
TODO - is this correct?;JDBCSampler.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler;85;Technical Debt
TODO - is this correct?;JDBCSampler.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler;89;Technical Debt
TODO - is this correct?;JDBCSampler.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler;85;Java Task
TODO - is this correct?;JDBCSampler.java;jmeter-2_6/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler;89;Java Task
TODO Method with 0 reference- really useful ?;ClientPool.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/client;74;Technical Debt
TODO Method with 0 reference- really useful ?;ClientPool.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/client;79;Technical Debt
TODO Method with 0 reference- really useful ?;ClientPool.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/client;74;Java Task
TODO Method with 0 reference- really useful ?;ClientPool.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/client;79;Java Task
TODO - probably wrong;JMSSamplerGui.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui;281;Java Task
$NON-NLS-1$ // TODO - probably wrong;JMSSamplerGui.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui;281;Technical Debt
TODO: do we need to implement any kind of connection pooling?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;47;Technical Debt
TODO: do we need to implement any kind of connection pooling?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;47;Java Task
TODO set different status if not enough messages found?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;199;Technical Debt
TODO set different status if not enough messages found?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;199;Java Task
TODO - should we call start() and stop()?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;137;Technical Debt
TODO - should we call start() and stop()?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;137;Java Task
TODO - charset?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;191;Technical Debt
TODO - charset?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;193;Technical Debt
TODO - charset?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;191;Java Task
TODO - charset?;SubscriberSampler.java;jmeter-2_6/src/protocol/jms/org/apache/jmeter/protocol/jms/sampler;193;Java Task
TODO: Why do we clone the return value? This is the only reference;LDAPArgumentsPanel.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui;127;Technical Debt
TODO: Why do we clone the return value? This is the only reference;LDAPArgumentsPanel.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui;127;Java Task
*************************************************************************      * !ToDo (Constructor description)      *      * @param displayName      *            !ToDo (Parameter description)      *************************************************************************;LdapExtConfigGui.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui;179-184;Technical Debt
*************************************************************************      * !ToDo (Constructor description)      *************************************************************************;LdapExtTestSamplerGui.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/control/gui;45-47;Technical Debt
TODO: tidy this up;LDAPExtSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;834;Technical Debt
TODO: tidy this up;LDAPExtSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;834;Java Task
TODO turn into parameter?;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;79;Technical Debt
TODO turn into parameter?;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;79;Java Task
TODO perhaps return this?;LdapClient.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;131;Java Task
TODO is this a sensible number? //$NON-NLS-1$;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;444;Technical Debt
TODO is this a sensible number? //$NON-NLS-1$;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;444;Java Task
TODO improve this;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;426;Technical Debt
TODO improve this;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;426;Java Task
TODO distinguish errors better //$NON-NLS-1$;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;459;Technical Debt
TODO distinguish errors better //$NON-NLS-1$;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;459;Java Task
TODO - needs more work ...;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;442;Technical Debt
TODO - needs more work ...;LDAPSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;442;Java Task
DirContext dc = //TODO perhaps return this?;LdapClient.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;131;Technical Debt
*************************************************************************      * !ToDo (Method description)      *      * @param e      *            !ToDo (Parameter description)      * @return !ToDo (Return description)      *************************************************************************;LDAPExtSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;703-709;Technical Debt
*************************************************************************      * !ToDo (Constructor description)      *************************************************************************;LDAPExtSampler.java;jmeter-2_6/src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler;149-151;Technical Debt
TODO is this sensible?;MailReaderSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/mail/sampler;212;Technical Debt
TODO is this sensible?;MailReaderSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/mail/sampler;212;Java Task
TODO - use a different format here?;MailReaderSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/mail/sampler;300;Technical Debt
TODO - use a different format here?;MailReaderSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/mail/sampler;300;Java Task
TODO this should really be request data- but there is none;SmtpSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler;289;Technical Debt
TODO this should really be request data- but there is none;SmtpSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler;289;Java Task
TODO if(instance.getSMTPStatusCode == 250);SmtpSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler;232;Java Task
TODO - charset?;SmtpSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler;285;Technical Debt
TODO - charset?;SmtpSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler;288;Technical Debt
TODO - charset?;SmtpSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler;285;Java Task
TODO - charset?;SmtpSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler;288;Java Task
"* TODO if(instance.getSMTPStatusCode == 250)              * res.setResponseMessage(""Message successfully sent!"")- else              * res.setResponseMessage(instance.getSMTPStatusCodeIncludingMessage)-";SmtpSampler.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler;231-235;Technical Debt
TODO this is not populated currently;SendMailCommand.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol;97;Technical Debt
TODO this is not populated currently;SendMailCommand.java;jmeter-2_6/src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol;97;Java Task
N.B. this will be a config element- so we cannot use the setXXX() methods;TCPConfigGui.java;jmeter-2_6/src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui;98;Technical Debt
N.B. this will be a config element- so we cannot use the getXXX() methods;TCPConfigGui.java;jmeter-2_6/src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui;72;Technical Debt
TODO handle filenames;TCPSampler.java;jmeter-2_6/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler;347;Technical Debt
TODO handle filenames;TCPSampler.java;jmeter-2_6/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler;347;Java Task
TODO - charset?;TCPClientImpl.java;jmeter-2_6/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler;63;Technical Debt
TODO - charset?;TCPClientImpl.java;jmeter-2_6/src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler;63;Java Task
TODO: Do we really need to have all these menubar methods duplicated;ReportMainFrame.java;jmeter-2_6/src/reports/org/apache/jmeter/gui;144;Technical Debt
TODO: Do we really need to have all these menubar methods duplicated;ReportMainFrame.java;jmeter-2_6/src/reports/org/apache/jmeter/gui;144;Java Task
bail out.;ReportGuiPackage.java;jmeter-2_6/src/reports/org/apache/jmeter/gui;311;Technical Debt
