SATD;Path;Line;Priority
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/testelement/Table.java;34;4,39E+12
-Dstupid=;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;787;4,39E+12
TODO - should this be a failure?;test/src/org/apache/jmeter/assertions/XMLSchemaAssertionTest.java;110;4,39E+12
TODO - need a lot more tests;test/src/org/apache/jmeter/assertions/ResponseAssertionTest.java;187;4,39E+12
TODO - need a lot more tests;test/src/org/apache/jmeter/assertions/SizeAssertionTest.java;151;4,39E+12
TODO : This is a bit fragile;test/src/org/apache/jmeter/protocol/http/control/TestHTTPMirrorThread.java;389;4,39E+12
TODO - charset?;src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler/FTPSampler.java;197;1,10E+12
﻿TODO: remove either MATCH or CONTAINS - they;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;72;0.0
TODO support multiple signers;src/components/org/apache/jmeter/assertions/SMIMEAssertion.java;254;0.0
TODO strings should be resources;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;374;0.0
TODO is this the correct strategy?;src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java;205;0.0
TODO - charset?;src/components/org/apache/jmeter/assertions/XMLAssertion.java;67;0.0
*************************************************************************      * !ToDoo (Method description)      *      * @return !ToDo (Return description)      *************************************************************************;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;193-197;0.0
*************************************************************************      * !ToDoo (Method description)      *      * @return !ToDo (Return description)      *************************************************************************;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;202-206;0.0
*************************************************************************      * !ToDoo (Method description)      *      * @return !ToDo (Return description)      *************************************************************************;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;215-219;0.0
* Mask values for TEST_TYPE TODO: remove either MATCH or CONTAINS - they      * are mutually exckusive;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;71-74;0.0
TODO ought to be a FileChooser ...;src/components/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java;85;0.0
TODO need to find better way to do this;src/components/org/apache/jmeter/config/CSVDataSetBeanInfo.java;96;0.0
TODO - report unused columns?;src/components/org/apache/jmeter/config/CSVDataSet.java;162;0.0
TODO - provide option to set unused variables ?;src/components/org/apache/jmeter/config/CSVDataSet.java;163;0.0
These variable names must have .displayName properties and agree with the getXXX()/setXXX() methods;src/components/org/apache/jmeter/config/RandomVariableConfigBeanInfo.java;32;0.0
TODO: validate contentType for reasonable types?;src/components/org/apache/jmeter/extractor/XPathExtractor.java;285;0.0
TODO - should we skip processing here?;src/components/org/apache/jmeter/extractor/BeanShellPostProcessor.java;52;0.0
TODO: should this be clearData()?;src/components/org/apache/jmeter/reporters/MailerModel.java;224;0.0
TODO: or obtain text from bean's displayName or shortDescription.;src/components/org/apache/jmeter/timers/ConstantThroughputTimer.java;213;0.0
TODO: Is this ever used? I can't remember where. Remove if it isn't --;src/components/org/apache/jmeter/timers/ConstantThroughputTimer.java;212;0.0
TODO need to find better way to do this;src/components/org/apache/jmeter/timers/ConstantThroughputTimerBeanInfo.java;59;0.0
TODO find better way to get modeInt;src/components/org/apache/jmeter/timers/ConstantThroughputTimer.java;114;0.0
TODO - is this used? (apart from test code);src/components/org/apache/jmeter/timers/ConstantThroughputTimer.java;144;0.0
* Provide a description of this timer class.      *      * TODO: Is this ever used? I can't remember where. Remove if it isn't --      * TODO: or obtain text from bean's displayName or shortDescription.      *      * @return the description of this timer class.;src/components/org/apache/jmeter/timers/ConstantThroughputTimer.java;209-216;0.0
TODO: instead- we could delay doing;src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java;349;0.0
TODO: add and delete not currently supported;src/components/org/apache/jmeter/visualizers/PropertyControlGui.java;66;0.0
TODO work out how to search the XML pane;src/components/org/apache/jmeter/visualizers/RenderAsXML.java;55;0.0
TODO suppress LINK somehow;src/components/org/apache/jmeter/visualizers/RenderAsHTML.java;121;0.0
TODO implement to find any nodes in the tree using TreePath.;src/components/org/apache/jmeter/visualizers/RenderAsXML.java;105;0.0
TODO implement other non-text types;src/components/org/apache/jmeter/visualizers/SamplerResultTab.java;487;0.0
TODO create better dummy;src/components/org/apache/jmeter/visualizers/RenderAsHTML.java;120;0.0
TODO - is this needed?;src/components/org/apache/jmeter/visualizers/SplineVisualizer.java;251;0.0
to restore last selected tab (better user-friendly);src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java;325;0.0
graph. the larger the sample- the better the;src/components/org/apache/jmeter/visualizers/DistributionGraph.java;164;0.0
data is larger than 200K. TODO: instead- we could delay doing;src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java;349;0.0
* Provide dummy implementations to suppress download and display of              * related resources: - FRAMEs - IMAGEs TODO create better dummy              * displays TODO suppress LINK somehow;src/components/org/apache/jmeter/visualizers/RenderAsHTML.java;118-122;0.0
"*      * A Dom tree panel for to display response as tree view author <a      * href=""mailto:d.maung@mdl.com"">Dave Maung</a>       * TODO implement to find any nodes in the tree using TreePath.      *";src/components/org/apache/jmeter/visualizers/RenderAsXML.java;101-107;0.0
TODO this bit of code needs to be tidied up;src/core/org/apache/jmeter/JMeter.java;833;0.0
TODO: move this to components -- the only reason why it's in core is because;src/core/org/apache/jmeter/config/LoginConfig.java;26;0.0
TODO: This class looks a lot like ArgumentsPanel. What exactly is the;src/core/org/apache/jmeter/config/gui/SimpleConfigGui.java;51;0.0
TODO should this use setFirst()?;src/core/org/apache/jmeter/control/GenericController.java;90;0.0
TODO should this use setDone()?;src/core/org/apache/jmeter/control/GenericController.java;89;0.0
TODO Should this be at warn level ?;src/core/org/apache/jmeter/control/TransactionController.java;190;0.0
TODO document this;src/core/org/apache/jmeter/control/GenericController.java;66;0.0
TODO - should this use setFirst() ?;src/core/org/apache/jmeter/control/GenericController.java;380;0.0
* TODO document this;src/core/org/apache/jmeter/control/GenericController.java;65-67;0.0
TODO make use of the field;src/core/org/apache/jmeter/control/gui/WhileControllerGui.java;136;0.0
* Create a GUI panel containing the condition. TODO make use of the field      *      * @return a GUI panel containing the condition components;src/core/org/apache/jmeter/control/gui/WhileControllerGui.java;135-139;0.0
TODO should this also clear isDynamic- rawParameters- permanentResults?;src/core/org/apache/jmeter/engine/util/CompoundVariable.java;172;0.0
TODO does not appear to be used;src/core/org/apache/jmeter/functions/util/ArgumentDecoder.java;31;0.0
TODO does not appear to be used;src/core/org/apache/jmeter/functions/util/ArgumentEncoder.java;31;0.0
TODO: This method doesn't appear to be used.;src/core/org/apache/jmeter/gui/GUIFactory.java;101;0.0
TODO: This method doesn't appear to be used.;src/core/org/apache/jmeter/gui/GUIFactory.java;164;0.0
TODO: Do we really need to have all these menubar methods duplicated;src/core/org/apache/jmeter/gui/MainFrame.java;195;0.0
TODO consider removing this method- and providing method wrappers instead.;src/core/org/apache/jmeter/gui/GuiPackage.java;489;0.0
TODO - why lower case? OK to use the default Locale?;src/core/org/apache/jmeter/gui/JMeterFileFilter.java;76;0.0
TODO - how can this be null?;src/core/org/apache/jmeter/gui/MainFrame.java;315;0.0
$NON-NLS-1$ i.e. void setXXX(boolean);src/core/org/apache/jmeter/gui/SavePropertyDialog.java;61;0.0
TODO: I believe the following code (to the end of the method) is;src/core/org/apache/jmeter/gui/action/EditCommand.java;47;0.0
TODO: is the serializable test necessary now that JMeterTreeNode is;src/core/org/apache/jmeter/gui/tree/JMeterTreeNode.java;56;0.0
TODO should class implement SampleListener?;src/core/org/apache/jmeter/reporters/AbstractListenerElement.java;33;0.0
TODO is this the right thing to do?;src/core/org/apache/jmeter/reporters/ResultSaver.java;121;0.0
TODO: not used - make private?;src/core/org/apache/jmeter/samplers/RemoteListenerWrapper.java;54;0.0
TODO would be nice to make these final- not 100% sure volatile is needed as not changed after creation;src/core/org/apache/jmeter/samplers/StatisticalSampleSender.java;77;0.0
TODO timeStamp == 0 means either not yet initialised or no stamp available (e.g. when loading a results file);src/core/org/apache/jmeter/samplers/SampleResult.java;144;0.0
TODO perhaps use ConcurrentHashMap ?;src/core/org/apache/jmeter/samplers/StatisticalSampleSender.java;73;0.0
TODO is this really necessary?;src/core/org/apache/jmeter/samplers/SampleResult.java;556;0.0
TODO do we need allow for nested samples?;src/core/org/apache/jmeter/samplers/SampleResult.java;1072;0.0
TODO do contentType and/or dataEncoding belong in HTTPSampleResult instead?;src/core/org/apache/jmeter/samplers/SampleResult.java;204;0.0
TODO appears to duplicate the threadName field in SampleResult;src/core/org/apache/jmeter/samplers/SampleEvent.java;72;0.0
"@GuardedBy(""sampleStore"") TODO perhaps use ConcurrentHashMap ?";src/core/org/apache/jmeter/samplers/StatisticalSampleSender.java;73;0.0
TODO: should this be restored?;src/core/org/apache/jmeter/save/CSVSaveService.java;297;0.0
TODO should this be JTLSAVER? Only seems to be called by MonitorHealthVisualzer;src/core/org/apache/jmeter/save/SaveService.java;362;0.0
TODO provide proper name?;src/core/org/apache/jmeter/save/OldSaveService.java;189;0.0
TODO Charset ?;src/core/org/apache/jmeter/save/CSVSaveService.java;131;0.0
TODO - should this be restored?;src/core/org/apache/jmeter/save/CSVSaveService.java;276;0.0
TODO save hostname- save sample type (plain or http);src/core/org/apache/jmeter/save/converters/SampleEventConverter.java;47;0.0
TODO hey- not sure this method belongs here.  FileServer is for threadsafe;src/core/org/apache/jmeter/services/FileServer.java;416;0.0
TODO: there must be a nicer way...;src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java;379;0.0
TODO: the above works in the current situation- but it's;src/core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;552;0.0
TODO should this implement supportsCustomEditor() ?;src/core/org/apache/jmeter/testbeans/gui/FieldStringEditor.java;96;0.0
TODO - use or remove;src/core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java;147;0.0
TODO - do these behave properly during language change? Probably not.;src/core/org/apache/jmeter/testbeans/gui/ComboStringEditor.java;81;0.0
TODO - sort out equals and hashCode() - at present equal;src/core/org/apache/jmeter/testelement/AbstractTestElement.java;134;0.0
TODO Auto-generated constructor stub;src/core/org/apache/jmeter/testelement/property/ObjectProperty.java;70;0.0
TODO - why does null property have a value?;src/core/org/apache/jmeter/testelement/property/NullProperty.java;30;0.0
TODO - how to handle thread stopped here;src/core/org/apache/jmeter/threads/JMeterThread.java;523;0.0
TODO - consider passing them to the constructor- so that they can be made final;src/core/org/apache/jmeter/threads/JMeterThread.java;95;0.0
TODO? - does not actually allow the user to choose an alias at present;src/core/org/apache/jmeter/util/JsseSSLManager.java;369;0.0
TODO why not use the super class value?;src/core/org/apache/jmeter/util/JsseSSLManager.java;89;0.0
TODO needs to be synch? Probably not changed after threads have started;src/core/org/apache/jmeter/util/JMeterUtils.java;1119;0.0
TODO is this correct?;src/core/org/apache/jmeter/util/XPathUtil.java;320;0.0
TODO Charset ?;src/core/org/apache/jmeter/util/JSR223TestElement.java;131;0.0
TODO but why do we need to clone the list?;src/core/org/apache/jmeter/util/JMeterUtils.java;410;0.0
TODO - perhaps remove?;src/core/org/apache/jmeter/util/JMeterUtils.java;120;0.0
TODO - move to JOrphanUtils?;src/core/org/apache/jmeter/util/JMeterUtils.java;1023;0.0
TODO - move to JOrphanUtils?;src/core/org/apache/jmeter/util/JMeterUtils.java;1049;0.0
TODO - move to JOrphanUtils?;src/core/org/apache/jmeter/util/JMeterUtils.java;1079;0.0
TODO - charset?;src/core/org/apache/jmeter/util/BeanShellClient.java;81;0.0
if xpath is invalid- but whatever- better;src/core/org/apache/jmeter/util/XPathUtil.java;359;0.0
TODO: what is this for?;src/core/org/apache/jmeter/visualizers/Sample.java;34;0.0
"TODO cpercent is the same as cmedian here - why? and why pass it to ""distributionLine""?";src/core/org/apache/jmeter/visualizers/SamplingStatCalculator.java;169;0.0
TODO - does not appear to be used;src/core/org/apache/jmeter/visualizers/ImageVisualizer.java;22;0.0
Better behaviour when howLong=0 or lastTime=0;src/core/org/apache/jmeter/visualizers/RunningSample.java;126;0.0
Better behaviour when howLong=0 or lastTime=0;src/core/org/apache/jmeter/visualizers/RunningSample.java;146;0.0
Better behaviour when howLong=0 or lastTime=0;src/core/org/apache/jmeter/visualizers/SamplingStatCalculator.java;91;0.0
* TODO - does not appear to be used  *  * @version $Revision$;src/core/org/apache/jmeter/visualizers/ImageVisualizer.java;21-25;0.0
TODO: Should the method signature of this method be changed to;src/core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java;303;0.0
TODO: Does this method need to be public? It isn't currently;src/core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java;223;0.0
TODO: Does this method need to be public? It isn't currently;src/core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java;238;0.0
TODO: can this occur?;src/functions/org/apache/jmeter/functions/RegexFunction.java;160;0.0
TODO should the engine be static?;src/functions/org/apache/jmeter/functions/Jexl2Function.java;50;0.0
TODO only clear the relevant entry - if possible...;src/functions/org/apache/jmeter/functions/CSVRead.java;154;0.0
TODO only clear the relevant entry - if possible...;src/functions/org/apache/jmeter/functions/XPath.java;122;0.0
TODO specify collection type without breaking callers;src/jorphan/org/apache/jorphan/collections/SearchByClass.java;77;0.0
TODO not used?;src/jorphan/org/apache/jorphan/collections/HashTree.java;718;0.0
TODO does not appear to be used;src/jorphan/org/apache/jorphan/collections/HashTree.java;912;0.0
TODO - charset?;src/jorphan/org/apache/jorphan/collections/Data.java;384;0.0
TODO: should this just call super()?;src/jorphan/org/apache/jorphan/gui/RateRenderer.java;44;0.0
TODO: should this just call super()?;src/jorphan/org/apache/jorphan/gui/RateRenderer.java;49;0.0
TODO see if this can be made final somehow;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;65;0.0
TODO perhaps use BCEL to scan class files instead?;src/jorphan/org/apache/jorphan/reflect/ClassFinder.java;69;0.0
TODO - should this be done for embedded usage?;src/protocol/ftp/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java;78;0.0
TODO should really return most specific (i.e. longest) match.;src/protocol/http/org/apache/jmeter/protocol/http/control/AuthManager.java;176;0.0
TODO propery implement support for chunked transfer- i.e. to;src/protocol/http/org/apache/jmeter/protocol/http/control/HttpMirrorThread.java;152;0.0
TODO not used by GUI;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;293;0.0
TODO is this possible?;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;342;0.0
TODO correct URL?;src/protocol/http/org/apache/jmeter/protocol/http/control/CacheManager.java;151;0.0
TODO Charset ?;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;149;0.0
TODO Charset ?;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;175;0.0
TODO Charset ?;src/protocol/http/org/apache/jmeter/protocol/http/control/HeaderManager.java;110;0.0
TODO - should we compare secure too?;src/protocol/http/org/apache/jmeter/protocol/http/control/CookieManager.java;323;0.0
header- so we know how much we should read.;src/protocol/http/org/apache/jmeter/protocol/http/control/HttpMirrorThread.java;66;0.0
TODO log a warning message?;src/protocol/http/org/apache/jmeter/protocol/http/parser/URLCollection.java;93;0.0
them roughly in order- which should be a better model of browser;src/protocol/http/org/apache/jmeter/protocol/http/parser/HTMLParser.java;131;0.0
TODO replace repeated substr() above and below with more efficient method.;src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java;498;0.0
TODO perhaps make more specific than this?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/Proxy.java;555;0.0
TODO - is this the correct threadgroup name?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/ProxyControl.java;422;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java;184;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;1011;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;832;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;1078;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;892;0.0
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;290;0.0
TODO: make static?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;1277;0.0
TODO: is this the correct default?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;297;0.0
TODO use new setDefaultHttpParams(HttpParams params) static method when 4.1 is available;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;163;0.0
TODO should this be variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;68;0.0
TODO should this be a variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java;101;0.0
TODO OK?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;919;0.0
TODO is this correct?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;220;0.0
TODO is null correct?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;1020;0.0
TODO is null correct?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;866;0.0
TODO do we need to add a charset for the file contents?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;203;0.0
TODO can this be obtained from the file somehow?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPFileImpl.java;63;0.0
TODO - what other headers are not allowed?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;595;0.0
TODO - should this return something else?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;664;0.0
TODO - not sure this is the best method;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;1106;0.0
TODO - is this the correct default?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;839;0.0
TODO - is this the correct default?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;899;0.0
TODO - how to define proxy authentication for a single connection?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPJavaImpl.java;154;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java;196;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java;206;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;111;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;114;0.0
TODO - change to use URL version? Will this affect test plans?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;216;0.0
TODO - belongs elsewhere;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;226;0.0
ratio in bin/jmeter[.bat]- but this is better.;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;406;0.0
$NON-NLS-1$ TODO should this be variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;68;0.0
$NON-NLS-1$ TODO should this be a variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java;101;0.0
TODO should we allow mimetype only?;src/protocol/http/org/apache/jmeter/protocol/http/util/HTTPFileArg.java;200;0.0
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/util/Base64Encoder.java;41;0.0
TODO downcase UPPER case non-final variables;src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/TCLogParser.java;114;0.0
TODO: move to utils class (JMeterUtils?);src/protocol/http/org/apache/jmeter/protocol/http/visualizers/RequestViewHTTP.java;225;0.0
TODO ought to be a FileChooser ...;src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BeanShellSamplerGui.java;99;0.0
TODO Method with 0 reference- really useful ?;src/protocol/jms/org/apache/jmeter/protocol/jms/client/ClientPool.java;74;0.0
TODO Method with 0 reference- really useful ?;src/protocol/jms/org/apache/jmeter/protocol/jms/client/ClientPool.java;79;0.0
TODO set different status if not enough messages found?;src/protocol/jms/org/apache/jmeter/protocol/jms/sampler/SubscriberSampler.java;199;0.0
TODO - charset?;src/protocol/jms/org/apache/jmeter/protocol/jms/sampler/SubscriberSampler.java;191;0.0
TODO - charset?;src/protocol/jms/org/apache/jmeter/protocol/jms/sampler/SubscriberSampler.java;193;0.0
TODO: Why do we clone the return value? This is the only reference;src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LDAPArgumentsPanel.java;127;0.0
*************************************************************************      * !ToDo (Constructor description)      *      * @param displayName      *            !ToDo (Parameter description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LdapExtConfigGui.java;179-184;0.0
*************************************************************************      * !ToDo (Constructor description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/control/gui/LdapExtTestSamplerGui.java;45-47;0.0
TODO turn into parameter?;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPSampler.java;79;0.0
TODO perhaps return this?;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LdapClient.java;131;0.0
TODO is this a sensible number? //$NON-NLS-1$;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPSampler.java;444;0.0
TODO - needs more work ...;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPSampler.java;442;0.0
DirContext dc = //TODO perhaps return this?;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LdapClient.java;131;0.0
*************************************************************************      * !ToDo (Constructor description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPExtSampler.java;149-151;0.0
TODO - use a different format here?;src/protocol/mail/org/apache/jmeter/protocol/mail/sampler/MailReaderSampler.java;300;0.0
TODO this should really be request data- but there is none;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;289;0.0
TODO - charset?;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;285;0.0
TODO - charset?;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;288;0.0
TODO this is not populated currently;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java;97;0.0
TODO handle filenames;src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java;347;0.0
TODO - charset?;src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPClientImpl.java;63;0.0
TODO: Do we really need to have all these menubar methods duplicated;src/reports/org/apache/jmeter/gui/ReportMainFrame.java;144;0.0
TODO fetch list of languages from a file?;src/reports/org/apache/jmeter/gui/util/ReportMenuBar.java;258;0.0
TODO: I believe the following code (to the end of the method) is;src/reports/org/apache/jmeter/report/gui/action/ReportEditCommand.java;42;0.0
TODO: is the serializable test necessary now that JMeterTreeNode is;src/reports/org/apache/jmeter/report/gui/tree/ReportTreeNode.java;52;0.0
#NOME?;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;326;0.0
#NOME?;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;805;0.0
#NOME?;test/src/org/apache/commons/cli/avalon/ClutilTestCase.java;826;0.0
TODO - charset?;test/src/org/apache/jmeter/assertions/XMLSchemaAssertionTest.java;160;0.0
TODO - charset?;test/src/org/apache/jmeter/assertions/XMLSchemaAssertionTest.java;173;0.0
TODO add tests for SaveGraphics;test/src/org/apache/jmeter/gui/action/PackageTest.java;29;0.0
TODO add tests for ReportSaveGraphics;test/src/org/apache/jmeter/gui/action/PackageTest.java;33;0.0
TODO these assertions should be separate tests;test/src/org/apache/jmeter/junit/JMeterTest.java;441;0.0
TODO - charset?;test/src/org/apache/jmeter/monitor/model/benchmark/ParseBenchmark.java;86;0.0
TODO - implement testing of chunked post request;test/src/org/apache/jmeter/protocol/http/control/TestHTTPMirrorThread.java;333;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/proxy/TestHttpRequestHdr.java;620;0.0
TODO make this a parameter?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;705;0.0
TODO : Maybe support chunked encoding- then we cannot rely on content length;test/src/org/apache/jmeter/protocol/http/sampler/TestHTTPSamplersAgainstHttpMirrorServer.java;1016;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;230;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;241;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;729;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/PostWriterTest.java;751;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/TestHTTPSamplersAgainstHttpMirrorServer.java;1234;0.0
TODO - charset?;test/src/org/apache/jmeter/protocol/http/sampler/TestHTTPSamplersAgainstHttpMirrorServer.java;1257;0.0
TODO some more invalid sequence tests needed;test/src/org/apache/jmeter/samplers/TestSampleResult.java;294;0.0
TODO make these separate tests?;test/src/org/apache/jmeter/save/TestSaveService.java;127;0.0
TODO add some real tests now that split() has been removed;test/src/org/apache/jmeter/util/TestJMeterUtils.java;36;0.0
